time,COMx,COMy,COMz,
1650,-47.576,-259.88,1124.1
1660,-49.044,-258.91,1124.7
1670,-50.483,-257.92,1125.3
1680,-51.849,-256.78,1126
1690,-53.139,-255.62,1126.7
1700,-54.357,-254.48,1127.4
1710,-55.535,-253.32,1128
1720,-56.64,-252.11,1128.6
1730,-57.683,-250.91,1129.2
1740,-58.674,-249.64,1129.6
1750,-59.68,-248.34,1129.9
1760,-60.612,-247.01,1130.2
1770,-61.525,-245.68,1130.3
1780,-62.365,-244.23,1130.4
1790,-63.146,-242.85,1130.3
1800,-63.891,-241.42,1130.1
1810,-64.539,-239.98,1129.8
1820,-65.149,-238.49,1129.5
1830,-65.663,-237,1129
1840,-66.097,-235.5,1128.5
1850,-66.479,-233.96,1127.9
1860,-66.782,-232.46,1127.1
1870,-67.062,-230.88,1126.4
1880,-67.238,-229.33,1125.6
1890,-67.353,-227.85,1124.6
1900,-67.36,-226.36,1123.7
1910,-67.328,-224.91,1122.7
1920,-67.178,-223.49,1121.7
1930,-66.972,-222.14,1120.6
1940,-66.668,-220.83,1119.5
1950,-66.318,-219.6,1118.3
1960,-65.871,-218.4,1117.1
1970,-65.371,-217.31,1115.9
1980,-64.819,-216.23,1114.7
1990,-64.165,-215.29,1113.5
2000,-63.435,-214.44,1112.3
2010,-62.605,-213.67,1111.1
2020,-61.73,-212.96,1109.9
2030,-60.764,-212.36,1108.7
2040,-59.725,-212,1107.5
2050,-58.673,-211.8,1106.5
2060,-57.523,-211.75,1105.4
2070,-56.371,-211.85,1104.4
2080,-55.098,-211.92,1103.4
2090,-53.773,-212.06,1102.3
2100,-52.401,-212.23,1101.3
2110,-50.914,-212.43,1100.4
2120,-49.351,-212.68,1099.7
2130,-47.671,-213.11,1099.2
2140,-45.9,-213.68,1099
2150,-44.119,-214.53,1099.1
2160,-42.383,-215.48,1099.5
2170,-40.635,-216.59,1100.1
2180,-38.931,-217.72,1101.1
2190,-37.194,-218.79,1102.3
2200,-35.487,-219.92,1103.8
2210,-33.767,-221.06,1105.3
2220,-32.092,-222.11,1106.8
2230,-30.476,-223.23,1108.3
2240,-28.868,-224.24,1109.7
2250,-27.287,-225.22,1110.9
2260,-25.671,-226.16,1111.9
2270,-24.094,-226.98,1112.8
2280,-22.578,-227.83,1113.4
2290,-21.157,-228.62,1114
2300,-19.87,-229.31,1114.4
2310,-18.666,-229.94,1114.8
